Date,Open,High,Low,Close,Adj Close,Volume
2020-10-02,261.2099914550781,265.1499938964844,259.17999267578125,259.94000244140625,259.94000244140625,16367600
2020-10-05,262.20001220703125,264.8699951171875,260.8399963378906,264.6499938964844,264.6499938964844,12822300
2020-10-06,261.7799987792969,265.69000244140625,258.239990234375,258.6600036621094,258.6600036621094,18696900
2020-10-07,259.2099914550781,260.17999267578125,254.82000732421875,258.1199951171875,258.1199951171875,23133400
2020-10-08,259.75,264.6199951171875,259.1499938964844,263.760009765625,263.760009765625,16312800
2020-10-09,264.5199890136719,264.75,262.1700134277344,264.45001220703125,264.45001220703125,14107800
2020-10-12,270.20001220703125,280.17999267578125,267.8699951171875,275.75,275.75,31019300
2020-10-13,277.5799865722656,279.1000061035156,273.3900146484375,276.1400146484375,276.1400146484375,18063300
2020-10-14,277.6199951171875,278.75,271.5,271.82000732421875,271.82000732421875,15601200
2020-10-15,267.6000061035156,269.0400085449219,263.6700134277344,266.7200012207031,266.7200012207031,15416100
2020-10-16,267.3800048828125,271.3699951171875,265.29998779296875,265.92999267578125,265.92999267578125,16622700
2020-10-19,265.5299987792969,268.54998779296875,259.8800048828125,261.3999938964844,261.3999938964844,13587000
2020-10-20,263.05999755859375,269.70001220703125,262.8800048828125,267.55999755859375,267.55999755859375,18763200
2020-10-21,279.55999755859375,283.04998779296875,276.3699951171875,278.7300109863281,278.7300109863281,28998600
2020-10-22,279.8699951171875,282.45001220703125,275.0400085449219,278.1199951171875,278.1199951171875,16720000
2020-10-23,278.79998779296875,285.239990234375,276.82000732421875,284.7900085449219,284.7900085449219,17535200
2020-10-26,283.1600036621094,285.2300109863281,274.260009765625,277.1099853515625,277.1099853515625,21322900
2020-10-27,278.760009765625,284.510009765625,276.30999755859375,283.2900085449219,283.2900085449219,16287200
2020-10-28,278.7900085449219,278.7900085449219,267.260009765625,267.6700134277344,267.6700134277344,23121800
2020-10-29,276.54998779296875,283.6000061035156,273.7799987792969,280.8299865722656,280.8299865722656,32368100
2020-10-30,274.5,276.70001220703125,259.1000061035156,263.1099853515625,263.1099853515625,47247800
2020-11-02,264.6000061035156,270.4700012207031,257.3399963378906,261.3599853515625,261.3599853515625,27165700
2020-11-03,263.1600036621094,270.04998779296875,260.8800048828125,265.29998779296875,265.29998779296875,17961900
2020-11-04,281.0,288.94000244140625,278.6199951171875,287.3800048828125,287.3800048828125,35364400
2020-11-05,291.8999938964844,297.3800048828125,288.95001220703125,294.67999267578125,294.67999267578125,23823600
2020-11-06,293.95001220703125,294.6000061035156,288.05999755859375,293.4100036621094,293.4100036621094,13891000
2020-11-09,289.8699951171875,292.5799865722656,278.5299987792969,278.7699890136719,278.7699890136719,25117700
2020-11-10,273.1000061035156,274.0,264.0,272.42999267578125,272.42999267578125,29067700
2020-11-11,273.4700012207031,278.3999938964844,272.4800109863281,276.4800109863281,276.4800109863281,14957000
2020-11-12,277.17999267578125,279.75,274.42999267578125,275.0799865722656,275.0799865722656,12899500
2020-11-13,277.7200012207031,277.760009765625,273.1000061035156,276.95001220703125,276.95001220703125,10391200
2020-11-16,275.04998779296875,279.4100036621094,274.6300048828125,278.9599914550781,278.9599914550781,12970400
2020-11-17,277.67999267578125,277.67999267578125,273.2900085449219,275.0,275.0,15040300
2020-11-18,274.5199890136719,277.3900146484375,271.8399963378906,271.9700012207031,271.9700012207031,12152900
2020-11-19,271.0199890136719,273.4700012207031,269.19000244140625,272.94000244140625,272.94000244140625,12963700
