Date,Open,High,Low,Close,Adj Close,Volume
2020-10-02,204.86000061035156,207.9199981689453,204.3800048828125,205.52000427246094,205.013916015625,877400
2020-10-05,207.05999755859375,207.89999389648438,204.74000549316406,206.50999450683594,206.00146484375,907700
2020-10-06,207.8699951171875,209.3800048828125,204.77000427246094,205.64999389648438,205.14358520507812,986700
2020-10-07,206.6699981689453,209.1199951171875,206.38999938964844,208.3699951171875,207.8568878173828,1084600
2020-10-08,210.0,212.9499969482422,207.94000244140625,208.07000732421875,207.55763244628906,894000
2020-10-09,209.38999938964844,210.50999450683594,208.32000732421875,209.19000244140625,208.67486572265625,987400
2020-10-12,209.80999755859375,214.8800048828125,208.8000030517578,214.52000427246094,213.9917449951172,1848000
2020-10-13,213.6300048828125,216.49000549316406,210.1199951171875,210.88999938964844,210.3706817626953,1279300
2020-10-14,211.4600067138672,214.4199981689453,209.05999755859375,210.08999633789062,209.57264709472656,1176300
2020-10-15,208.52999877929688,213.3699951171875,208.0800018310547,212.77999877929688,212.2560272216797,1058500
2020-10-16,213.36000061035156,215.25999450683594,212.69000244140625,212.8800048828125,212.3557891845703,1706100
2020-10-19,212.5,214.60000610351562,208.6300048828125,209.19000244140625,208.67486572265625,856600
2020-10-20,210.66000366210938,211.5399932861328,206.14999389648438,206.36000061035156,205.85183715820312,1383500
2020-10-21,206.44000244140625,209.83999633789062,206.11000061035156,206.44000244140625,205.931640625,863600
2020-10-22,206.50999450683594,207.74000549316406,205.22999572753906,207.47000122070312,206.9591064453125,767400
2020-10-23,207.61000061035156,208.4600067138672,204.8699951171875,207.30999755859375,206.79949951171875,778900
2020-10-26,205.52000427246094,206.41000366210938,200.1999969482422,202.1699981689453,201.67214965820312,1389700
2020-10-27,202.7899932861328,203.1999969482422,199.27999877929688,199.47999572753906,198.98876953125,1067300
2020-10-28,196.4499969482422,196.9499969482422,192.42999267578125,194.6999969482422,194.22055053710938,1650300
2020-10-29,194.72999572753906,194.72999572753906,186.39999389648438,186.8000030517578,186.3400115966797,1867000
2020-10-30,187.14999389648438,188.61000061035156,180.55999755859375,184.00999450683594,184.00999450683594,3079700
2020-11-02,186.05999755859375,186.05999755859375,180.30999755859375,180.63999938964844,180.63999938964844,2451100
2020-11-03,182.8300018310547,184.32000732421875,179.82000732421875,179.9600067138672,179.9600067138672,2302600
2020-11-04,179.52000427246094,186.63999938964844,179.52000427246094,183.47999572753906,183.47999572753906,3127800
2020-11-05,186.14999389648438,188.02999877929688,184.1999969482422,185.3800048828125,185.3800048828125,1600400
2020-11-06,186.4600067138672,191.63999938964844,184.6699981689453,190.35000610351562,190.35000610351562,1486800
2020-11-09,195.0,204.3000030517578,191.14999389648438,192.91000366210938,192.91000366210938,2548300
2020-11-10,194.13999938964844,201.22999572753906,192.50999450683594,200.0800018310547,200.0800018310547,2425400
2020-11-11,201.47000122070312,202.69000244140625,198.92999267578125,201.4199981689453,201.4199981689453,1835800
2020-11-12,199.8699951171875,201.74000549316406,198.80999755859375,199.9600067138672,199.9600067138672,1663900
2020-11-13,200.72999572753906,204.7899932861328,200.02999877929688,204.44000244140625,204.44000244140625,1519900
2020-11-16,206.86000061035156,208.30999755859375,204.4499969482422,208.02999877929688,208.02999877929688,1913900
2020-11-17,206.49000549316406,209.41000366210938,202.67999267578125,207.19000244140625,207.19000244140625,1680400
2020-11-18,206.1999969482422,208.35000610351562,203.36000061035156,203.36000061035156,203.36000061035156,1389800
2020-11-19,202.82000732421875,204.8000030517578,201.22000122070312,202.9199981689453,202.9199981689453,1338000
2020-11-20,202.89999389648438,203.57000732421875,197.86000061035156,198.6699981689453,198.6699981689453,1796600
2020-11-23,199.8699951171875,203.3800048828125,198.8300018310547,203.17999267578125,203.17999267578125,1447700
2020-11-24,205.61000061035156,210.11000061035156,204.6199951171875,207.92999267578125,207.92999267578125,1650800
2020-11-25,207.5,208.89999389648438,203.60000610351562,208.07000732421875,208.07000732421875,1030800
2020-11-27,207.6699981689453,209.5800018310547,206.0800018310547,206.5800018310547,206.5800018310547,632400
2020-11-30,205.42999267578125,207.3000030517578,204.44000244140625,204.88999938964844,204.88999938964844,2077800
2020-12-01,207.47999572753906,210.94000244140625,207.44000244140625,210.69000244140625,210.69000244140625,1690300
2020-12-02,210.4600067138672,213.1999969482422,208.6199951171875,209.0800018310547,209.0800018310547,1326800
2020-12-03,208.5,210.89999389648438,207.6199951171875,210.17999267578125,210.17999267578125,1288500
2020-12-04,210.30999755859375,212.72000122070312,209.50999450683594,211.60000610351562,211.60000610351562,1094400
2020-12-07,211.6999969482422,214.0,206.8300018310547,207.1999969482422,207.1999969482422,1450400
2020-12-08,206.6300048828125,210.61000061035156,204.8000030517578,209.58999633789062,209.58999633789062,1497100
2020-12-09,209.89999389648438,211.9499969482422,205.10000610351562,207.0500030517578,207.0500030517578,1578400
2020-12-10,205.77999877929688,207.19000244140625,204.94000244140625,206.24000549316406,206.24000549316406,1685000
2020-12-11,204.1999969482422,207.6999969482422,203.6699981689453,204.11000061035156,204.11000061035156,1453300
2020-12-14,206.30999755859375,208.07000732421875,203.8699951171875,203.9600067138672,203.9600067138672,2202200
2020-12-15,204.6300048828125,209.16000366210938,203.39999389648438,208.02999877929688,208.02999877929688,1794400
2020-12-16,209.1199951171875,212.22000122070312,207.66000366210938,209.2100067138672,209.2100067138672,1330300
2020-12-17,209.77000427246094,213.6199951171875,209.49000549316406,211.3000030517578,211.3000030517578,2148500
2020-12-18,211.36000061035156,211.8300018310547,204.52999877929688,205.49000549316406,205.49000549316406,3485200
2020-12-21,205.69000244140625,209.4499969482422,201.36000061035156,209.14999389648438,209.14999389648438,2415500
2020-12-22,208.41000366210938,210.85000610351562,206.13999938964844,209.22999572753906,209.22999572753906,2203600
2020-12-23,210.3699951171875,211.66000366210938,207.13999938964844,207.89999389648438,207.89999389648438,1051300
2020-12-24,209.5500030517578,210.99000549316406,208.0,210.61000061035156,210.61000061035156,430000
2020-12-28,211.49000549316406,212.39999389648438,206.72000122070312,206.8300018310547,206.8300018310547,1279000
2020-12-29,208.14999389648438,208.9499969482422,206.14999389648438,206.91000366210938,206.91000366210938,655700
2020-12-30,207.74000549316406,209.14999389648438,206.5399932861328,206.7100067138672,206.7100067138672,734600
2020-12-31,207.39999389648438,211.5500030517578,206.17999267578125,211.27000427246094,211.27000427246094,1002600
2021-01-04,211.0399932861328,212.0,203.57000732421875,204.5500030517578,204.5500030517578,1702200
2021-01-05,205.25,206.47000122070312,202.07000732421875,204.3000030517578,204.3000030517578,1546700
2021-01-06,205.27000427246094,208.0,203.00999450683594,206.77999877929688,206.77999877929688,1732100
2021-01-07,207.6300048828125,208.58999633789062,205.3699951171875,206.55999755859375,206.55999755859375,1356300
2021-01-08,206.0,208.1699981689453,203.57000732421875,205.22000122070312,205.22000122070312,1294500
