Date,Open,High,Low,Close,Adj Close,Volume
2020-10-02,57.09000015258789,58.689998626708984,56.91999816894531,57.83000183105469,57.34346389770508,7143300
2020-10-05,58.2599983215332,58.970001220703125,58.189998626708984,58.95000076293945,58.45404052734375,5168900
2020-10-06,59.11000061035156,59.52000045776367,58.15999984741211,58.22999954223633,57.74009704589844,5708000
2020-10-07,58.599998474121094,59.97999954223633,58.560001373291016,59.41999816894531,58.920082092285156,6061400
2020-10-08,59.630001068115234,60.5,59.33000183105469,60.470001220703125,59.96125030517578,4894100
2020-10-09,60.79999923706055,60.79999923706055,59.209999084472656,59.400001525878906,58.90025329589844,5698900
2020-10-12,59.5,60.220001220703125,59.27000045776367,59.720001220703125,59.217559814453125,5806900
2020-10-13,59.400001525878906,59.95000076293945,58.95000076293945,59.119998931884766,58.62260818481445,5700200
2020-10-14,58.939998626708984,59.34000015258789,58.439998626708984,58.5099983215332,58.017738342285156,6193700
2020-10-15,58.08000183105469,59.33000183105469,57.90999984741211,59.31999969482422,58.820926666259766,8205000
2020-10-16,59.369998931884766,59.86000061035156,58.900001525878906,59.59000015258789,59.088653564453125,6816100
2020-10-19,60.060001373291016,60.439998626708984,58.709999084472656,58.779998779296875,58.28546905517578,6983900
2020-10-20,59.040000915527344,59.869998931884766,58.459999084472656,59.43000030517578,58.93000030517578,7590600
2020-10-21,58.619998931884766,59.619998931884766,58.61000061035156,59.22999954223633,59.22999954223633,5385300
2020-10-22,59.13999938964844,59.529998779296875,58.619998931884766,59.47999954223633,59.47999954223633,5722500
2020-10-23,59.779998779296875,60.599998474121094,59.689998626708984,60.25,60.25,6810100
2020-10-26,59.90999984741211,59.97999954223633,58.66999816894531,59.560001373291016,59.560001373291016,7551500
2020-10-27,59.119998931884766,59.2599983215332,58.11000061035156,58.150001525878906,58.150001525878906,5415000
2020-10-28,57.36000061035156,57.939998626708984,56.439998626708984,56.56999969482422,56.56999969482422,10660200
2020-10-29,56.459999084472656,56.66999816894531,55.36000061035156,55.93000030517578,55.93000030517578,9757900
2020-10-30,55.93000030517578,56.310001373291016,55.400001525878906,56.09000015258789,56.09000015258789,8663100
2020-11-02,56.869998931884766,58.22999954223633,56.189998626708984,58.08000183105469,58.08000183105469,9437900
2020-11-03,58.459999084472656,60.08000183105469,58.400001525878906,59.45000076293945,59.45000076293945,7153900
2020-11-04,61.25,61.959999084472656,60.22999954223633,60.369998931884766,60.369998931884766,11190800
2020-11-05,61.36000061035156,62.61000061035156,61.029998779296875,61.40999984741211,61.40999984741211,10069400
2020-11-06,63.04999923706055,67.33000183105469,63.02000045776367,64.94999694824219,64.94999694824219,24526900
2020-11-09,69.0,69.62999725341797,65.77999877929688,67.52999877929688,67.52999877929688,15696400
2020-11-10,68.44999694824219,70.6500015258789,68.0,70.2300033569336,70.2300033569336,15038800
2020-11-11,70.0999984741211,71.01000213623047,69.44999694824219,69.51000213623047,69.51000213623047,9628000
2020-11-12,69.0,69.9000015258789,68.44000244140625,69.38999938964844,69.38999938964844,6066400
2020-11-13,69.70999908447266,71.18000030517578,69.08000183105469,71.0,71.0,6722000
2020-11-16,73.58999633789062,74.05999755859375,72.47000122070312,73.47000122070312,73.47000122070312,13265600
2020-11-17,68.25,68.72000122070312,66.6500015258789,67.13999938964844,67.13999938964844,34429700
2020-11-18,67.5,68.2699966430664,66.29000091552734,66.3499984741211,66.3499984741211,11674600
2020-11-19,66.0199966430664,66.48999786376953,65.18000030517578,66.05999755859375,66.05999755859375,11656400
