Date,Open,High,Low,Close,Adj Close,Volume
2020-10-02,425.510009765625,435.1400146484375,424.510009765625,433.7799987792969,432.8974304199219,431700
2020-10-05,433.6600036621094,435.5799865722656,423.989990234375,424.94000244140625,424.0754089355469,1024200
2020-10-06,426.54998779296875,433.5199890136719,425.3699951171875,427.5299987792969,426.66015625,646900
2020-10-07,429.79998779296875,433.45001220703125,425.7699890136719,431.04998779296875,430.1729736328125,952600
2020-10-08,405.8999938964844,410.9200134277344,394.8999938964844,401.010009765625,400.1941223144531,3793100
2020-10-09,403.0,404.54998779296875,386.6400146484375,390.95001220703125,390.1545715332031,2517000
2020-10-12,392.0,395.94000244140625,388.0199890136719,392.5799865722656,391.78125,1207400
2020-10-13,393.6199951171875,407.8800048828125,392.7300109863281,407.7200012207031,406.89044189453125,1255300
2020-10-14,408.4100036621094,411.3999938964844,402.57000732421875,403.2099914550781,402.3896179199219,872000
2020-10-15,402.6099853515625,405.6300048828125,400.2099914550781,401.8399963378906,401.02239990234375,664500
2020-10-16,401.7200012207031,403.6700134277344,396.3999938964844,399.45001220703125,398.6372985839844,530600
2020-10-19,400.7300109863281,400.7300109863281,393.54998779296875,394.8900146484375,394.0865783691406,380300
2020-10-20,394.57000732421875,397.80999755859375,391.7699890136719,394.4100036621094,393.6075439453125,487100
2020-10-21,393.6700134277344,393.7099914550781,388.80999755859375,389.95001220703125,389.1566162109375,523400
2020-10-22,390.0,393.4599914550781,387.17999267578125,391.739990234375,390.9429626464844,442200
2020-10-23,390.0,394.5400085449219,386.3299865722656,394.1000061035156,393.29815673828125,466400
2020-10-26,393.0799865722656,396.739990234375,389.54998779296875,394.6099853515625,393.8070983886719,500700
2020-10-27,396.9700012207031,398.7099914550781,392.5400085449219,397.0299987792969,396.2221984863281,421800
2020-10-28,394.8500061035156,394.8500061035156,383.6400146484375,384.0,383.2187194824219,719000
2020-10-29,385.6499938964844,392.75,382.19000244140625,386.7200012207031,385.93316650390625,484700
2020-10-30,385.0,386.760009765625,373.42999267578125,378.32000732421875,377.5502624511719,689700
2020-11-02,377.7900085449219,380.3500061035156,370.57000732421875,376.0299987792969,375.2649230957031,601200
2020-11-03,379.6199951171875,386.3500061035156,377.1199951171875,383.239990234375,382.4602355957031,467200
2020-11-04,386.7200012207031,394.4700012207031,384.0,392.5199890136719,391.72137451171875,473500
2020-11-05,393.8399963378906,398.25,390.8800048828125,396.2200012207031,395.4138488769531,616300
2020-11-06,394.010009765625,402.3299865722656,390.510009765625,399.8500061035156,399.0364685058594,477600
2020-11-09,387.2099914550781,389.5,369.2200012207031,376.54998779296875,375.7838439941406,1336800
2020-11-10,375.0,386.9200134277344,370.260009765625,381.6700134277344,380.8934631347656,811200
2020-11-11,383.760009765625,396.1400146484375,383.0400085449219,394.6700134277344,393.86700439453125,647600
2020-11-12,394.6300048828125,401.0,386.8500061035156,390.54998779296875,389.75537109375,608000
2020-11-13,390.1700134277344,393.7900085449219,387.7099914550781,389.6000061035156,388.80731201171875,321300
2020-11-16,384.2900085449219,392.6499938964844,383.010009765625,384.82000732421875,384.03704833984375,669000
2020-11-17,385.4599914550781,391.30999755859375,384.4100036621094,384.4700012207031,383.687744140625,381400
2020-11-18,385.6600036621094,387.29998779296875,382.30999755859375,382.4599914550781,381.68182373046875,382000
2020-11-19,384.30999755859375,387.67999267578125,383.010009765625,385.0400085449219,384.256591796875,392600
2020-11-20,386.8699951171875,390.8999938964844,384.5,389.55999755859375,388.76739501953125,395600
2020-11-23,391.0,393.989990234375,385.17999267578125,387.2099914550781,386.42218017578125,487400
2020-11-24,387.3599853515625,387.3599853515625,379.5199890136719,383.1300048828125,382.3504943847656,662200
2020-11-25,384.7799987792969,385.4100036621094,380.9100036621094,383.44000244140625,382.65985107421875,369600
2020-11-27,387.0,392.489990234375,385.0199890136719,390.4700012207031,389.675537109375,283100
2020-11-30,388.5799865722656,393.0799865722656,386.1000061035156,392.57000732421875,391.7712707519531,948800
2020-12-01,391.0,393.2699890136719,386.8999938964844,391.75,390.95294189453125,605600
2020-12-02,393.0,394.30999755859375,386.7699890136719,387.8299865722656,387.0408935546875,442100
2020-12-03,387.95001220703125,391.4800109863281,383.0799865722656,383.3800048828125,382.5999755859375,393600
2020-12-04,383.45001220703125,385.8699951171875,382.54998779296875,382.989990234375,382.21075439453125,390800
2020-12-07,383.3800048828125,392.0400085449219,382.4200134277344,384.54998779296875,383.767578125,594700
2020-12-08,386.0799865722656,389.2099914550781,383.82000732421875,386.69000244140625,385.9032287597656,360700
2020-12-09,387.3299865722656,390.0,384.1099853515625,384.9700012207031,384.1867370605469,391100
2020-12-10,382.8699951171875,386.69000244140625,379.4200134277344,386.04998779296875,385.2645263671875,424300
2020-12-11,386.9200134277344,387.1199951171875,381.9700012207031,383.3699951171875,382.5899963378906,350300
2020-12-14,382.0,387.5799865722656,381.510009765625,383.2300109863281,383.2300109863281,512300
2020-12-15,384.510009765625,389.04998779296875,383.2799987792969,384.67999267578125,384.67999267578125,510700
2020-12-16,386.3999938964844,387.760009765625,381.70001220703125,382.5199890136719,382.5199890136719,515000
2020-12-17,385.7200012207031,395.69000244140625,384.4700012207031,395.1600036621094,395.1600036621094,804700
2020-12-18,396.989990234375,398.1099853515625,392.5,396.7099914550781,396.7099914550781,997100
2020-12-21,392.67999267578125,398.4700012207031,389.3999938964844,397.17999267578125,397.17999267578125,527800
2020-12-22,396.3699951171875,398.7200012207031,392.7099914550781,398.7200012207031,398.7200012207031,438500
2020-12-23,398.0,404.57000732421875,396.17999267578125,403.75,403.75,566900
2020-12-24,402.5199890136719,404.55999755859375,395.6600036621094,396.7300109863281,396.7300109863281,184300
2020-12-28,400.1099853515625,403.6199951171875,396.5400085449219,400.17999267578125,400.17999267578125,587600
2020-12-29,399.0400085449219,400.0,382.42999267578125,384.3599853515625,384.3599853515625,929400
2020-12-30,385.70001220703125,389.8800048828125,383.6199951171875,384.6199951171875,384.6199951171875,491900
2020-12-31,384.6000061035156,385.3999938964844,379.6199951171875,383.4599914550781,383.4599914550781,425700
2021-01-04,383.0,383.29998779296875,377.0199890136719,379.5,379.5,663400
2021-01-05,378.0,382.2200012207031,377.80999755859375,381.3399963378906,381.3399963378906,547100
2021-01-06,378.010009765625,385.70001220703125,377.4200134277344,384.8699951171875,384.8699951171875,629700
2021-01-07,378.1099853515625,387.2900085449219,378.1099853515625,383.19000244140625,383.19000244140625,528900
2021-01-08,382.2799987792969,388.94000244140625,381.19000244140625,388.8299865722656,388.8299865722656,491500
